calb	ctrop	cpar	cglab	myID
C1_13770C_A	CTRG_03652	CPAR2_201640	CAGL0H03201g	myID2101
C1_13780W_A	CTRG_03654	CPAR2_201480	CAGL0F00671g	myID2102
C1_13790C_A	CTRG_03655	CPAR2_201470	CAGL0M12210g	myID2103
C1_13830C_A	CTRG_03658	CPAR2_203480	CAGL0G09361g	myID2104
C1_13840W_A	CTRG_03659	CPAR2_203490	CAGL0J00407g	myID2105
C1_13860C_A	CTRG_03660	CPAR2_203520	CAGL0M13343g	myID2106
C1_13870W_A	CTRG_03661	CPAR2_203530	CAGL0B03839g	myID2107
C1_13880C_A	CTRG_03662	CPAR2_203540	CAGL0H04213g	myID2108
C1_13970C_A	CTRG_03665	CPAR2_202980	CAGL0K06721g	myID2109
C1_13960W_A	CTRG_03666	CPAR2_202970	CAGL0K06743g	myID2110
C1_13950C_A	CTRG_03667	CPAR2_202960	CAGL0K06765g	myID2111
C1_13940W_A	CTRG_03668	CPAR2_202950	CAGL0L03289g	myID2112
C1_13930W_A	CTRG_03669	CPAR2_700220	CAGL0D02882g	myID2113
C1_13920W_A	CTRG_03670	CPAR2_700250	CAGL0G05225g	myID2114
C1_13910C_A	CTRG_03671	CPAR2_700240	CAGL0G05093g	myID2115
C1_13900C_A	CTRG_03672	CPAR2_700230	CAGL0G05071g	myID2116
C1_13990W_A	CTRG_03674	CPAR2_700260	CAGL0G05203g	myID2117
C1_14000C_A	CTRG_03675	CPAR2_700270	CAGL0G05247g	myID2118
C1_14010W_A	CTRG_03677	CPAR2_700280	CAGL0D01694g	myID2119
C1_14030W_A	CTRG_03679	CPAR2_700310	CAGL0B03817g	myID2120
C1_14040W_A	CTRG_03680	CPAR2_700320	CAGL0G04103g	myID2121
C1_14050C_A	CTRG_03681	CPAR2_700330	CAGL0H01243g	myID2122
C1_14060W_A	CTRG_03682	CPAR2_700340	CAGL0H10120g	myID2123
C1_14080W_A	CTRG_03684	CPAR2_700350	CAGL0G04411g	myID2124
C1_14100W_A	CTRG_03685	CPAR2_700670	CAGL0G07689g	myID2125
C1_14110C_A	CTRG_03686	CPAR2_700660	CAGL0B04257g	myID2126
C1_14120C_A	CTRG_03687	CPAR2_700650	CAGL0F05137g	myID2127
C1_14130W_A	CTRG_03689	CPAR2_700570	CAGL0I06743g	myID2128
C1_14140C_A	CTRG_03690	CPAR2_700580	CAGL0L03091g	myID2129
C1_14150C_A	CTRG_03691	CPAR2_700590	CAGL0G04521g	myID2130
C1_14170W_A	CTRG_03693	CPAR2_700600	CAGL0G07733g	myID2131
C1_14200W_A	CTRG_03696	CPAR2_700620	CAGL0L03113g	myID2132
C1_14210C_A	CTRG_03697	CPAR2_700630	CAGL0G03245g	myID2133
C1_14230C_A	CTRG_03699	CPAR2_700560	CAGL0I05302g	myID2134
C1_14240W_A	CTRG_03700	CPAR2_700550	CAGL0J02640g	myID2135
C1_14250C_A	CTRG_03701	CPAR2_700540	CAGL0K03377g	myID2136
C1_14260C_A	CTRG_03702	CPAR2_700530	CAGL0H04675g	myID2137
C1_14280C_A	CTRG_03704	CPAR2_700510	CAGL0H04763g	myID2138
C1_14290C_A	CTRG_03705	CPAR2_700500	CAGL0J11132g	myID2139
C1_14300C_A	CTRG_03706	CPAR2_700490	CAGL0L08888g	myID2140
C1_14310W_A	CTRG_03707	CPAR2_700480	CAGL0G05852g	myID2141
C1_14320C_A	CTRG_03708	CPAR2_700470	CAGL0J06204g	myID2142
C1_14330W_A	CTRG_03709	CPAR2_700460	CAGL0K01529g	myID2143
C1_14340C_A	CTRG_03710	CPAR2_700450	CAGL0E03762g	myID2144
C1_14360C_A	CTRG_03712	CPAR2_700420	CAGL0D02794g	myID2145
C1_14380C_A	CTRG_03713	CPAR2_700410	CAGL0L08910g	myID2146
C1_14390W_A	CTRG_03714	CPAR2_700400	CAGL0G05874g	myID2147
C1_14400C_A	CTRG_03715	CPAR2_700390	CAGL0M01980g	myID2148
C1_14420W_A	CTRG_03716	CPAR2_700200	CAGL0I06787g	myID2149
C1_14440C_A	CTRG_03717	CPAR2_700190	CAGL0K01925g	myID2150
C1_14450C_A	CTRG_03718	CPAR2_700180	CAGL0F02233g	myID2151
C1_14460W_A	CTRG_03719	CPAR2_700170	CAGL0L09152g	myID2152
C1_14500C_A	CTRG_03721	CPAR2_700150	CAGL0G05291g	myID2153
C6_04540C_A	CTRG_03722	CPAR2_700140	CAGL0B03575g	myID2154
C6_04550C_A	CTRG_03723	CPAR2_700050	CAGL0L09207g	myID2155
C6_04560W_A	CTRG_03724	CPAR2_700040	CAGL0L09229g	myID2156
C6_04570W_A	CTRG_03725	CPAR2_700070	CAGL0L04466g	myID2157
C6_04580W_A	CTRG_03726	CPAR2_700080	CAGL0A04829g	myID2158
C4_07100C_A	CTRG_03731	CPAR2_500050	CAGL0L11946g	myID2159
C4_07110C_A	CTRG_03732	CPAR2_500040	CAGL0L12078g	myID2160
C6_04450W_A	CTRG_03735	CPAR2_300720	CAGL0K03113g	myID2161
C4_07230C_A	CTRG_03736	CPAR2_500200	CAGL0A02651g	myID2162
C4_07220C_A	CTRG_03738	CPAR2_500120	CAGL0F05797g	myID2163
C4_07210W_A	CTRG_03739	CPAR2_500110	CAGL0F05775g	myID2164
C4_07190W_A	CTRG_03741	CPAR2_500100	CAGL0K08404g	myID2165
C4_07180W_A	CTRG_03742	CPAR2_500090	CAGL0G08173g	myID2166
C4_07140W_A	CTRG_03745	CPAR2_500070	CAGL0G08195g	myID2167
C4_06930C_A	CTRG_03747	CPAR2_402240	CAGL0L07040g	myID2168
C4_07010C_A	CTRG_03756	CPAR2_302400	CAGL0J09768g	myID2169
C4_07030W_A	CTRG_03759	CPAR2_500130	CAGL0I08503g	myID2170
C4_07050W_A	CTRG_03761	CPAR2_500150	CAGL0H05599g	myID2171
C4_07120C_A	CTRG_03762	CPAR2_500160	CAGL0I07733g	myID2172
C4_06880C_A	CTRG_03765	CPAR2_210030	CAGL0A02728g	myID2173
C4_06870W_A	CTRG_03766	CPAR2_302040	CAGL0A02750g	myID2174
C4_06850C_A	CTRG_03767	CPAR2_501250	CAGL0G08250g	myID2175
C4_06830C_A	CTRG_03769	CPAR2_501270	CAGL0G08272g	myID2176
C4_06810C_A	CTRG_03772	CPAR2_501300	CAGL0F05665g	myID2177
C4_06800W_A	CTRG_03773	CPAR2_501310	CAGL0F05643g	myID2178
C4_06790W_A	CTRG_03774	CPAR2_501350	CAGL0G08294g	myID2179
C4_06770W_A	CTRG_03775	CPAR2_501340	CAGL0F05401g	myID2180
C4_06760W_A	CTRG_03777	CPAR2_501330	CAGL0H06699g	myID2181
C4_06740C_A	CTRG_03778	CPAR2_501320	CAGL0H04785g	myID2182
C4_06730C_A	CTRG_03779	CPAR2_302070	CAGL0H06677g	myID2183
C4_06720W_A	CTRG_03780	CPAR2_302060	CAGL0K01859g	myID2184
C4_06680C_A	CTRG_03782	CPAR2_501230	CAGL0M06149g	myID2185
C4_06650W_A	CTRG_03784	CPAR2_501200	CAGL0L10472g	myID2186
C4_06400C_A	CTRG_03802	CPAR2_501130	CAGL0J11880g	myID2187
C4_06410W_A	CTRG_03803	CPAR2_501120	CAGL0F02915g	myID2188
C4_06430C_A	CTRG_03805	CPAR2_501100	CAGL0E04114g	myID2189
C4_06450W_A	CTRG_03807	CPAR2_501090	CAGL0L01199g	myID2190
C4_06460C_A	CTRG_03808	CPAR2_501080	CAGL0L01155g	myID2191
C4_06470W_A	CTRG_03809	CPAR2_501070	CAGL0M13629g	myID2192
C4_06480C_A	CTRG_03810	CPAR2_501060	CAGL0J04290g	myID2193
C4_06490C_A	CTRG_03811	CPAR2_500980	CAGL0L01749g	myID2194
C4_06500W_A	CTRG_03812	CPAR2_500990	CAGL0C03047g	myID2195
C3_07080W_A	CTRG_03815	CPAR2_800570	CAGL0H06655g	myID2196
CR_10690W_A	CTRG_03816	CPAR2_200100	CAGL0I03014g	myID2197
CR_10700W_A	CTRG_03817	CPAR2_200090	CAGL0I07645g	myID2198
CR_10710C_A	CTRG_03818	CPAR2_200080	CAGL0F05181g	myID2199
CR_10720W_A	CTRG_03819	CPAR2_200070	CAGL0I07623g	myID2200
C4_06600W_A	CTRG_03824	CPAR2_501050	CAGL0J05610g	myID2201
C4_06570C_A	CTRG_03826	CPAR2_501020	CAGL0M07920g	myID2202
CR_10740W_A	CTRG_03829	CPAR2_200050	CAGL0E00539g	myID2203
CR_10730C_A	CTRG_03830	CPAR2_200060	CAGL0H01221g	myID2204
C4_05880W_A	CTRG_03831	CPAR2_500590	CAGL0K07634g	myID2205
C4_05760W_A	CTRG_03836	CPAR2_500560	CAGL0I09570g	myID2206
C4_05820W_A	CTRG_03840	CPAR2_500640	CAGL0J02794g	myID2207
C4_05810W_A	CTRG_03841	CPAR2_500650	CAGL0J02750g	myID2208
C4_05790W_A	CTRG_03842	CPAR2_500670	CAGL0F03949g	myID2209
C4_05850C_A	CTRG_03843	CPAR2_500680	CAGL0L04708g	myID2210
C4_05670W_A	CTRG_03844	CPAR2_500400	CAGL0K05093g	myID2211
C4_05680W_A	CTRG_03846	CPAR2_500620	CAGL0D05170g	myID2212
C4_05690W_A	CTRG_03847	CPAR2_500630	CAGL0G09911g	myID2213
C4_05860W_A	CTRG_03849	CPAR2_500940	CAGL0J06006g	myID2214
C4_05660C_A	CTRG_03850	CPAR2_500410	CAGL0M09559g	myID2215
C4_05650W_A	CTRG_03851	CPAR2_500420	CAGL0J02376g	myID2216
C4_05640C_A	CTRG_03852	CPAR2_500430	CAGL0J02398g	myID2217
C4_05630W_A	CTRG_03853	CPAR2_500440	CAGL0J02420g	myID2218
C4_05610C_A	CTRG_03855	CPAR2_500460	CAGL0J01419g	myID2219
C4_05600W_A	CTRG_03856	CPAR2_500470	CAGL0G07777g	myID2220
C4_05590W_A	CTRG_03858	CPAR2_500480	CAGL0D04510g	myID2221
C4_05570C_A	CTRG_03860	CPAR2_500510	CAGL0J08888g	myID2222
C4_05560C_A	CTRG_03861	CPAR2_500520	CAGL0G06028g	myID2223
C4_05550C_A	CTRG_03862	CPAR2_500530	CAGL0L00891g	myID2224
C4_05540W_A	CTRG_03863	CPAR2_500540	CAGL0J02882g	myID2225
C4_05460C_A	CTRG_03864	CPAR2_500550	CAGL0J02816g	myID2226
C4_05450C_A	CTRG_03865	CPAR2_500950	CAGL0L00847g	myID2227
C4_05300W_A	CTRG_03873	CPAR2_500850	CAGL0G09339g	myID2228
C4_05310W_A	CTRG_03874	CPAR2_500860	CAGL0J11110g	myID2229
C4_05320W_A	CTRG_03875	CPAR2_500810	CAGL0F06875g	myID2230
C4_05330C_A	CTRG_03876	CPAR2_500800	CAGL0F06853g	myID2231
C4_05340W_A	CTRG_03877	CPAR2_500790	CAGL0L09823g	myID2232
C4_05350W_A	CTRG_03878	CPAR2_500310	CAGL0B02101g	myID2233
C4_05360C_A	CTRG_03879	CPAR2_500300	CAGL0B02123g	myID2234
C4_05370W_A	CTRG_03880	CPAR2_500290	CAGL0D05544g	myID2235
C4_05390W_A	CTRG_03881	CPAR2_500830	CAGL0J07084g	myID2236
C4_04850C_A	CTRG_03883	CPAR2_403080	CAGL0J05060g	myID2237
C4_05100C_A	CTRG_03884	CPAR2_402990	CAGL0K03487g	myID2238
C4_04870C_A	CTRG_03887	CPAR2_403100	CAGL0M07029g	myID2239
C4_05290W_A	CTRG_03889	CPAR2_403110	CAGL0M10934g	myID2240
C4_05280W_A	CTRG_03890	CPAR2_403120	CAGL0D00924g	myID2241
C4_05270C_A	CTRG_03891	CPAR2_403130	CAGL0D00902g	myID2242
C4_05260W_A	CTRG_03892	CPAR2_403140	CAGL0H05093g	myID2243
C4_05240C_A	CTRG_03894	CPAR2_403170	CAGL0C02959g	myID2244
C4_05230C_A	CTRG_03895	CPAR2_500370	CAGL0D02706g	myID2245
C4_05960W_A	CTRG_03898	CPAR2_501520	CAGL0I06963g	myID2246
C4_05980C_A	CTRG_03900	CPAR2_501500	CAGL0L07986g	myID2247
C4_06000W_A	CTRG_03901	CPAR2_501490	CAGL0K12342g	myID2248
C4_06010C_A	CTRG_03902	CPAR2_501480	CAGL0D01430g	myID2249
C4_06020C_A	CTRG_03903	CPAR2_501470	CAGL0E05588g	myID2250
C4_06030W_A	CTRG_03904	CPAR2_501460	CAGL0D01452g	myID2251
C4_06060W_A	CTRG_03907	CPAR2_501430	CAGL0C03201g	myID2252
C4_06070C_A	CTRG_03908	CPAR2_501420	CAGL0E02871g	myID2253
C4_04410C_A	CTRG_03911	CPAR2_500690	CAGL0K10978g	myID2254
C4_04550C_A	CTRG_03920	CPAR2_302280	CAGL0G02321g	myID2255
C4_04660C_A	CTRG_03923	CPAR2_302250	CAGL0H06721g	myID2256
C4_04650W_A	CTRG_03924	CPAR2_302260	CAGL0K05533g	myID2257
C4_04700W_A	CTRG_03925	CPAR2_302390	CAGL0L10560g	myID2258
C4_04710W_A	CTRG_03926	CPAR2_302380	CAGL0L10494g	myID2259
C4_04720W_A	CTRG_03927	CPAR2_302370	CAGL0G02189g	myID2260
C4_04730W_A	CTRG_03928	CPAR2_302360	CAGL0L02585g	myID2261
C4_04370C_A	CTRG_03929	CPAR2_302350	CAGL0G01342g	myID2262
C4_04340C_A	CTRG_03932	CPAR2_302320	CAGL0M05643g	myID2263
C6_02650C_A	CTRG_03938	CPAR2_103530	CAGL0L08052g	myID2264
C4_04430W_A	CTRG_03940	CPAR2_302300	CAGL0E06512g	myID2265
C4_04440W_A	CTRG_03941	CPAR2_302290	CAGL0M06127g	myID2266
C4_04520W_A	CTRG_03943	CPAR2_302150	CAGL0G00264g	myID2267
C4_04510W_A	CTRG_03944	CPAR2_401940	CAGL0A00803g	myID2268
C4_04500C_A	CTRG_03945	CPAR2_401950	CAGL0F08525g	myID2269
C4_04450C_A	CTRG_03948	CPAR2_301990	CAGL0L06006g	myID2270
C4_04460C_A	CTRG_03949	CPAR2_401830	CAGL0K02167g	myID2271
C4_05140C_A	CTRG_03951	CPAR2_500020	CAGL0G09977g	myID2272
C1_07180W_A	CTRG_03952	CPAR2_208070	CAGL0F06017g	myID2273
C1_07190W_A	CTRG_03953	CPAR2_208060	CAGL0D02288g	myID2274
C1_07200W_A	CTRG_03954	CPAR2_208040	CAGL0D01606g	myID2275
C1_07170C_A	CTRG_03956	CPAR2_208030	CAGL0L03674g	myID2276
C1_11500C_A	CTRG_03957	CPAR2_208090	CAGL0K12232g	myID2277
C1_07140C_A	CTRG_03963	CPAR2_208010	CAGL0J06094g	myID2278
C1_07110W_A	CTRG_03966	CPAR2_208230	CAGL0G00418g	myID2279
C1_07090C_A	CTRG_03968	CPAR2_208210	CAGL0G00374g	myID2280
C1_07080W_A	CTRG_03969	CPAR2_208200	CAGL0G00396g	myID2281
C1_07070C_A	CTRG_03970	CPAR2_208250	CAGL0I03476g	myID2282
C1_07710C_A	CTRG_03971	CPAR2_208260	CAGL0M13717g	myID2283
C1_07700C_A	CTRG_03972	CPAR2_208270	CAGL0H09196g	myID2284
C1_07690C_A	CTRG_03973	CPAR2_208280	CAGL0H07821g	myID2285
C1_07680W_A	CTRG_03974	CPAR2_208290	CAGL0H07843g	myID2286
C1_07790C_A	CTRG_03977	CPAR2_208310	CAGL0J01155g	myID2287
C1_07800W_A	CTRG_03978	CPAR2_208320	CAGL0H07865g	myID2288
C1_07820W_A	CTRG_03981	CPAR2_208340	CAGL0C02013g	myID2289
C1_07830C_A	CTRG_03982	CPAR2_208350	CAGL0I09042g	myID2290
C1_07850C_A	CTRG_03984	CPAR2_208370	CAGL0H07799g	myID2291
C1_07870C_A	CTRG_03985	CPAR2_208380	CAGL0L06534g	myID2292
C1_07880C_A	CTRG_03986	CPAR2_208390	CAGL0L03630g	myID2293
C1_07890C_A	CTRG_03987	CPAR2_208400	CAGL0H07887g	myID2294
C1_07910C_A	CTRG_03989	CPAR2_208440	CAGL0M07513g	myID2295
C1_07930C_A	CTRG_03990	CPAR2_208460	CAGL0F02871g	myID2296
C1_07330W_A	CTRG_03993	CPAR2_212670	CAGL0K04257g	myID2297
C1_07340W_A	CTRG_03994	CPAR2_212680	CAGL0C01683g	myID2298
C1_08000W_A	CTRG_03996	CPAR2_804370	CAGL0I03344g	myID2299
C1_08010W_A	CTRG_03997	CPAR2_804380	CAGL0G09955g	myID2300
C1_08020W_A	CTRG_03998	CPAR2_804390	CAGL0M01606g	myID2301
C1_08030W_A	CTRG_03999	CPAR2_804400	CAGL0I01078g	myID2302
C1_08090C_A	CTRG_04004	CPAR2_206690	CAGL0M12144g	myID2303
C1_08100W_A	CTRG_04005	CPAR2_206700	CAGL0M12122g	myID2304
C1_08110W_A	CTRG_04006	CPAR2_206710	CAGL0M13871g	myID2305
C1_08120W_A	CTRG_04007	CPAR2_206750	CAGL0A00891g	myID2306
C1_08130C_A	CTRG_04008	CPAR2_207680	CAGL0A00869g	myID2307
C1_08140W_A	CTRG_04009	CPAR2_207670	CAGL0A00847g	myID2308
C1_08160W_A	CTRG_04010	CPAR2_207660	CAGL0F08569g	myID2309
C7_04150W_A	CTRG_04012	CPAR2_702910	CAGL0L00517g	myID2310
C7_04140C_A	CTRG_04013	CPAR2_702900	CAGL0H00935g	myID2311
C7_04130C_A	CTRG_04014	CPAR2_702890	CAGL0H00957g	myID2312
C7_04110W_A	CTRG_04016	CPAR2_702870	CAGL0H00979g	myID2313
C7_01950W_A	CTRG_04018	CPAR2_703000	CAGL0H00803g	myID2314
C7_01960W_A	CTRG_04019	CPAR2_703010	CAGL0L10736g	myID2315
C7_01970C_A	CTRG_04020	CPAR2_703020	CAGL0I05720g	myID2316
C3_01000W_A	CTRG_04024	CPAR2_102240	CAGL0E05874g	myID2317
C3_00990C_A	CTRG_04025	CPAR2_102230	CAGL0H08910g	myID2318
C3_00980W_A	CTRG_04026	CPAR2_102220	CAGL0H08888g	myID2319
C3_00880W_A	CTRG_04027	CPAR2_102800	CAGL0G08712g	myID2320
C3_00900C_A	CTRG_04029	CPAR2_101810	CAGL0G08690g	myID2321
C4_06090C_A	CTRG_04032	CPAR2_501410	CAGL0E02893g	myID2322
C4_06100W_A	CTRG_04033	CPAR2_501400	CAGL0A01452g	myID2323
C4_06110C_A	CTRG_04034	CPAR2_501390	CAGL0A01430g	myID2324
C4_06120W_A	CTRG_04035	CPAR2_501380	CAGL0D00176g	myID2325
C4_06130W_A	CTRG_04036	CPAR2_302100	CAGL0E01265g	myID2326
C4_06370C_A	CTRG_04037	CPAR2_500760	CAGL0J08294g	myID2327
C4_06350C_A	CTRG_04039	CPAR2_302030	CAGL0G00660g	myID2328
C4_06270C_A	CTRG_04041	CPAR2_302110	CAGL0G00594g	myID2329
C4_06250C_A	CTRG_04043	CPAR2_302220	CAGL0H09680g	myID2330
C4_06230C_A	CTRG_04045	CPAR2_401910	CAGL0H09746g	myID2331
C4_06210C_A	CTRG_04047	CPAR2_401890	CAGL0H09724g	myID2332
C4_06190C_A	CTRG_04048	CPAR2_401880	CAGL0J01980g	myID2333
C4_06170C_A	CTRG_04049	CPAR2_401870	CAGL0J02266g	myID2334
C4_06160W_A	CTRG_04050	CPAR2_401860	CAGL0H09702g	myID2335
C4_06150C_A	CTRG_04051	CPAR2_302080	CAGL0A01606g	myID2336
C4_05910C_A	CTRG_04053	CPAR2_501540	CAGL0M04895g	myID2337
C4_05210W_A	CTRG_04055	CPAR2_500260	CAGL0G03157g	myID2338
C4_05220C_A	CTRG_04056	CPAR2_500270	CAGL0K09108g	myID2339
C4_05190C_A	CTRG_04057	CPAR2_500250	CAGL0M03333g	myID2340
C4_05180C_A	CTRG_04058	CPAR2_500240	CAGL0H03069g	myID2341
C4_05170C_A	CTRG_04059	CPAR2_500230	CAGL0H03091g	myID2342
C4_05160C_A	CTRG_04060	CPAR2_500220	CAGL0J04906g	myID2343
C4_05150W_A	CTRG_04061	CPAR2_500210	CAGL0M03355g	myID2344
C1_10760W_A	CTRG_04062	CPAR2_212600	CAGL0H03927g	myID2345
C1_10770W_A	CTRG_04065	CPAR2_804170	CAGL0M09427g	myID2346
C1_10780C_A	CTRG_04066	CPAR2_804180	CAGL0J09372g	myID2347
C1_10790W_A	CTRG_04067	CPAR2_804190	CAGL0J09350g	myID2348
C1_10820C_A	CTRG_04069	CPAR2_210590	CAGL0I01298g	myID2349
C1_10830W_A	CTRG_04070	CPAR2_210580	CAGL0L11528g	myID2350
C1_10840C_A	CTRG_04071	CPAR2_210570	CAGL0E04378g	myID2351
C1_10860C_A	CTRG_04073	CPAR2_210550	CAGL0K06193g	myID2352
C1_10880W_A	CTRG_04074	CPAR2_210520	CAGL0K06215g	myID2353
C1_10910C_A	CTRG_04077	CPAR2_803340	CAGL0A02706g	myID2354
C1_10920W_A	CTRG_04078	CPAR2_803330	CAGL0A02695g	myID2355
C1_10930C_A	CTRG_04079	CPAR2_803320	CAGL0I01254g	myID2356
C1_10950C_A	CTRG_04080	CPAR2_803300	CAGL0L11594g	myID2357
C1_10970W_A	CTRG_04082	CPAR2_803270	CAGL0L11638g	myID2358
C1_10990C_A	CTRG_04084	CPAR2_804160	CAGL0M09405g	myID2359
C1_11000C_A	CTRG_04086	CPAR2_212540	CAGL0E02937g	myID2360
C1_11010C_A	CTRG_04087	CPAR2_212530	CAGL0M06061g	myID2361
C1_11040W_A	CTRG_04090	CPAR2_209360	CAGL0D05214g	myID2362
C1_11070W_A	CTRG_04091	CPAR2_209390	CAGL0F01331g	myID2363
C1_11080W_A	CTRG_04092	CPAR2_209220	CAGL0E01529g	myID2364
C1_11090C_A	CTRG_04093	CPAR2_209180	CAGL0M04081g	myID2365
C1_11100W_A	CTRG_04094	CPAR2_209190	CAGL0K08800g	myID2366
C1_11110C_A	CTRG_04095	CPAR2_209200	CAGL0L02387g	myID2367
C1_11130W_A	CTRG_04097	CPAR2_209160	CAGL0K01265g	myID2368
C1_11140W_A	CTRG_04098	CPAR2_209150	CAGL0I04774g	myID2369
C1_11480W_A	CTRG_04099	CPAR2_208160	CAGL0B02475g	myID2370
C1_11450C_A	CTRG_04100	CPAR2_207990	CAGL0J08415g	myID2371
C1_11440C_A	CTRG_04101	CPAR2_207980	CAGL0B00330g	myID2372
C1_11420W_A	CTRG_04103	CPAR2_207960	CAGL0B00352g	myID2373
C1_11400C_A	CTRG_04104	CPAR2_207940	CAGL0K05709g	myID2374
C1_11380W_A	CTRG_04106	CPAR2_207930	CAGL0B01232g	myID2375
C1_11370C_A	CTRG_04107	CPAR2_207920	CAGL0J08393g	myID2376
C1_11350C_A	CTRG_04108	CPAR2_207900	CAGL0B01188g	myID2377
C1_11340W_A	CTRG_04109	CPAR2_207890	CAGL0J08371g	myID2378
C1_11330C_A	CTRG_04110	CPAR2_207880	CAGL0K05731g	myID2379
C1_11310C_A	CTRG_04112	CPAR2_207850	CAGL0J08459g	myID2380
C1_11300C_A	CTRG_04113	CPAR2_207840	CAGL0K11198g	myID2381
C1_11280W_A	CTRG_04115	CPAR2_207820	CAGL0J09592g	myID2382
C1_11250W_A	CTRG_04117	CPAR2_209050	CAGL0H09438g	myID2383
C1_11240C_A	CTRG_04118	CPAR2_209060	CAGL0C03069g	myID2384
C1_11220C_A	CTRG_04120	CPAR2_209080	CAGL0H05159g	myID2385
C1_11190W_A	CTRG_04123	CPAR2_209110	CAGL0L12826g	myID2386
C1_11170W_A	CTRG_04124	CPAR2_209120	CAGL0L02365g	myID2387
C1_11160C_A	CTRG_04125	CPAR2_209130	CAGL0C03784g	myID2388
C1_11150W_A	CTRG_04126	CPAR2_209140	CAGL0C03762g	myID2389
C1_09120W_A	CTRG_04128	CPAR2_208130	CAGL0G05313g	myID2390
C1_11510C_A	CTRG_04136	CPAR2_208100	CAGL0D01584g	myID2391
C1_07440W_A	CTRG_04139	CPAR2_208520	CAGL0M01386g	myID2392
C1_07980C_A	CTRG_04145	CPAR2_208500	CAGL0F03261g	myID2393
C1_07970C_A	CTRG_04146	CPAR2_208490	CAGL0F03245g	myID2394
C1_07960W_A	CTRG_04147	CPAR2_208480	CAGL0F03289g	myID2395
C1_07950C_A	CTRG_04148	CPAR2_208470	CAGL0F02849g	myID2396
C1_07540C_A	CTRG_04149	CPAR2_208680	CAGL0G06842g	myID2397
C1_07550W_A	CTRG_04150	CPAR2_208690	CAGL0L09757g	myID2398
C1_07520C_A	CTRG_04152	CPAR2_208670	CAGL0F04345g	myID2399
C1_07510W_A	CTRG_04153	CPAR2_208660	CAGL0F04367g	myID2400
C1_07500C_A	CTRG_04154	CPAR2_208650	CAGL0H07975g	myID2401
C1_07490C_A	CTRG_04155	CPAR2_208640	CAGL0F04323g	myID2402
C1_07470C_A	CTRG_04156	CPAR2_208630	CAGL0M01276g	myID2403
C1_07460C_A	CTRG_04157	CPAR2_208620	CAGL0M01298g	myID2404
C1_07360W_A	CTRG_04158	CPAR2_208610	CAGL0F04301g	myID2405
C1_07370C_A	CTRG_04159	CPAR2_208600	CAGL0H02145g	myID2406
C1_07380C_A	CTRG_04160	CPAR2_208590	CAGL0F03311g	myID2407
C1_07390W_A	CTRG_04161	CPAR2_208570	CAGL0M01320g	myID2408
C1_07410C_A	CTRG_04163	CPAR2_208550	CAGL0M01364g	myID2409
C1_07420C_A	CTRG_04165	CPAR2_208540	CAGL0M01342g	myID2410
C1_07590C_A	CTRG_04169	CPAR2_208730	CAGL0F04389g	myID2411
C1_07600W_A	CTRG_04170	CPAR2_208740	CAGL0L09713g	myID2412
C1_07630W_A	CTRG_04173	CPAR2_208780	CAGL0M07271g	myID2413
C1_07660W_A	CTRG_04176	CPAR2_208860	CAGL0L09669g	myID2414
C1_07050C_A	CTRG_04178	CPAR2_208840	CAGL0L09735g	myID2415
C1_07020C_A	CTRG_04183	CPAR2_208790	CAGL0L09691g	myID2416
C1_07000W_A	CTRG_04186	CPAR2_209020	CAGL0L03652g	myID2417
C1_09570W_A	CTRG_04187	CPAR2_214170	CAGL0M08536g	myID2418
C1_06960W_A	CTRG_04191	CPAR2_208990	CAGL0B03795g	myID2419
C1_06940C_A	CTRG_04193	CPAR2_208980	CAGL0K05137g	myID2420
C1_06930W_A	CTRG_04194	CPAR2_208970	CAGL0J08998g	myID2421
C1_06910C_A	CTRG_04197	CPAR2_208950	CAGL0I10428g	myID2422
C1_06880C_A	CTRG_04198	CPAR2_208920	CAGL0M12815g	myID2423
C1_06840C_A	CTRG_04201	CPAR2_208880	CAGL0J02926g	myID2424
C1_06810W_A	CTRG_04203	CPAR2_207780	CAGL0K10868g	myID2425
C1_06800W_A	CTRG_04204	CPAR2_206930	CAGL0C01925g	myID2426
C1_06790C_A	CTRG_04205	CPAR2_206940	CAGL0J11330g	myID2427
C1_06780W_A	CTRG_04206	CPAR2_206950	CAGL0J11308g	myID2428
C1_06770W_A	CTRG_04207	CPAR2_206960	CAGL0J11264g	myID2429
C1_06760C_A	CTRG_04208	CPAR2_206970	CAGL0J11286g	myID2430
C1_06740C_A	CTRG_04210	CPAR2_207010	CAGL0G05742g	myID2431
C1_06730W_A	CTRG_04211	CPAR2_207020	CAGL0J11242g	myID2432
C1_06710W_A	CTRG_04213	CPAR2_207040	CAGL0H10318g	myID2433
C4_00360C_A	CTRG_04214	CPAR2_402800	CAGL0F05929g	myID2434
C1_06700W_A	CTRG_04215	CPAR2_206890	CAGL0H10516g	myID2435
C1_06680W_A	CTRG_04216	CPAR2_206880	CAGL0G08360g	myID2436
C1_06650W_A	CTRG_04220	CPAR2_206840	CAGL0D04796g	myID2437
C1_06630W_A	CTRG_04221	CPAR2_206860	CAGL0D04862g	myID2438
C1_06600W_A	CTRG_04229	CPAR2_206760	CAGL0L04796g	myID2439
C1_06590C_A	CTRG_04230	CPAR2_206770	CAGL0D04818g	myID2440
C1_06570W_A	CTRG_04232	CPAR2_206730	CAGL0D04774g	myID2441
